StudentID,DeviceType,Study_Hours,Engagement_Score,Performance_Rating,Department,AgeGroup,Region,Internet_Performance_Impact
2173,Smartphone,4.0,66.29,79.78,Engineering,18-22,Central,-8.25
2174,Tablet,5.8,81.82,81.8,Engineering,Under 18,South,-7.18
2175,Smartphone,3.1,67.45,75.88,Medical,18-22,Central,-2.08
2176,Hybrid Device,6.6,67.16,80.22,Engineering,18-22,East,-9.34
2177,Laptop,5.1,84.98,68.79,Arts,Under 18,North,-8.1
2178,Tablet,4.3,59.6,71.15,Sciences,23-30,North,2.95
2179,Laptop,5.2,73.72,73.95,Sciences,Under 18,West,2.69
2180,Tablet,6.0,65.58,75.72,Medical,23-30,North,-4.78
2181,Hybrid Device,5.4,70.05,74.18,Sciences,23-30,South,-4.78
2182,Laptop,6.8,61.39,65.19,Arts,18-22,West,4.05
2183,Desktop,7.0,79.28,82.29,Medical,Under 18,South,-9.61
2184,Tablet,4.8,60.71,74.88,Business,18-22,North,-1.3
2185,Desktop,6.3,77.89,73.67,Sciences,Under 18,North,-1.04
2186,Laptop,6.6,73.85,73.96,Engineering,Under 18,East,1.82
2187,Desktop,5.8,66.13,68.61,Arts,18-22,South,4.28
2188,Desktop,5.3,61.68,66.82,Arts,23-30,Central,-4.66
2189,Laptop,5.9,73.18,75.88,Sciences,23-30,East,-3.43
2190,Hybrid Device,6.5,80.66,71.99,Business,Under 18,South,0.07
2191,Desktop,6.6,73.42,78.17,Engineering,23-30,West,4.51
2192,Desktop,5.5,73.2,72.8,Business,18-22,South,3.36
2193,Hybrid Device,5.3,60.14,76.57,Business,18-22,West,0.01
2194,Desktop,6.8,65.31,74.32,Sciences,18-22,West,2.85
2195,Desktop,5.1,83.59,76.23,Engineering,Under 18,North,-8.72
2196,Desktop,6.5,79.65,75.38,Sciences,Under 18,Central,-4.34
2197,Smartphone,3.1,74.54,73.33,Sciences,23-30,South,-9.8
2198,Hybrid Device,6.7,63.12,73.21,Arts,18-22,Central,-7.34
2199,Desktop,6.8,65.93,75.84,Sciences,18-22,West,-0.54
2200,Hybrid Device,5.6,75.44,80.41,Medical,Under 18,North,3.28
2201,Tablet,4.1,74.9,80.77,Engineering,Under 18,Central,-0.51
2202,Tablet,5.0,73.78,73.29,Arts,Under 18,East,-0.04
2203,Desktop,5.6,68.87,77.32,Engineering,18-22,West,-8.44
2204,Hybrid Device,5.8,72.85,65.68,Arts,18-22,East,-0.03
2205,Hybrid Device,6.3,57.78,80.66,Medical,23-30,Central,-3.18
2206,Hybrid Device,5.4,61.59,72.84,Sciences,18-22,Central,-0.23
2207,Smartphone,3.7,67.71,70.4,Arts,23-30,Central,-5.11
2208,Tablet,5.6,61.48,71.47,Arts,23-30,South,-1.28
2209,Hybrid Device,6.3,71.13,71.45,Arts,18-22,West,-3.64
2210,Hybrid Device,5.7,61.39,81.74,Medical,23-30,West,-1.62
2211,Smartphone,4.3,72.26,78.79,Engineering,23-30,West,-7.79
2212,Smartphone,4.5,78.38,76.09,Medical,Under 18,South,-4.06
2213,Hybrid Device,6.2,78.47,66.92,Arts,18-22,Central,-4.39
2214,Laptop,5.5,62.76,71.31,Arts,23-30,Central,1.05
2215,Hybrid Device,5.0,57.31,73.27,Sciences,23-30,East,0.6
2216,Hybrid Device,6.6,58.89,82.63,Medical,23-30,South,3.63
2217,Smartphone,4.6,70.44,76.25,Medical,18-22,North,-0.52
2218,Smartphone,4.4,77.95,71.92,Business,Under 18,South,-5.28
2219,Hybrid Device,5.2,80.31,77.58,Engineering,Under 18,East,1.75
2220,Hybrid Device,6.2,64.49,75.01,Business,18-22,East,-2.55
2221,Hybrid Device,6.6,73.18,72.66,Business,18-22,East,-7.1
2222,Smartphone,3.8,75.57,76.08,Engineering,18-22,Central,1.21
2223,Hybrid Device,5.4,73.53,70.28,Sciences,18-22,North,-8.01
2224,Hybrid Device,6.2,77.23,70.3,Sciences,Under 18,East,-7.33
2225,Desktop,6.7,74.79,72.95,Engineering,23-30,West,1.38
2226,Laptop,5.1,60.12,77.77,Engineering,23-30,Central,1.55
2227,Tablet,5.2,62.13,83.64,Medical,18-22,North,1.86
2228,Laptop,6.3,76.43,77.6,Medical,18-22,West,-5.6
2229,Desktop,6.2,55.31,75.34,Medical,23-30,North,3.0
2230,Tablet,5.3,80.7,82.09,Medical,Under 18,North,0.84
2231,Hybrid Device,6.3,63.58,73.55,Arts,18-22,West,2.51
2232,Desktop,5.3,60.34,66.38,Arts,18-22,South,0.63
2233,Hybrid Device,5.5,72.4,73.09,Sciences,Under 18,North,-1.31
2234,Smartphone,4.2,75.65,66.59,Arts,Under 18,South,-8.36
2235,Desktop,5.0,71.6,66.06,Arts,Under 18,North,0.66
2236,Smartphone,4.3,63.95,81.48,Medical,18-22,West,0.36
2237,Desktop,6.3,81.47,84.68,Medical,Under 18,North,-5.31
2238,Desktop,5.5,75.4,78.78,Engineering,18-22,East,1.04
2239,Smartphone,4.2,76.35,84.85,Medical,18-22,East,-1.74
2240,Tablet,5.1,82.62,76.34,Engineering,Under 18,North,-1.61
2241,Laptop,5.5,60.51,80.98,Engineering,23-30,West,-4.49
2242,Hybrid Device,5.9,83.01,67.05,Arts,Under 18,West,-8.25
2243,Desktop,6.8,63.15,76.18,Medical,23-30,Central,-6.75
2244,Hybrid Device,5.9,77.06,72.03,Arts,Under 18,West,1.53
2245,Smartphone,4.3,80.78,78.71,Medical,Under 18,South,-5.93
2246,Hybrid Device,5.1,64.28,68.18,Arts,18-22,North,-9.97
2247,Smartphone,3.2,75.79,71.71,Arts,18-22,East,4.96
2248,Hybrid Device,5.2,68.59,68.33,Arts,18-22,West,-6.84
2249,Laptop,6.6,62.55,74.58,Sciences,18-22,East,-0.17
2250,Laptop,5.7,62.39,67.99,Arts,18-22,Central,3.9
2251,Laptop,5.5,63.3,77.84,Business,18-22,North,-1.0
2252,Laptop,6.5,77.81,73.12,Business,18-22,West,1.99
2253,Laptop,5.3,74.77,75.35,Business,23-30,East,4.65
2254,Laptop,5.5,58.92,72.23,Engineering,23-30,West,2.91
2255,Smartphone,3.9,65.84,72.92,Arts,18-22,Central,-1.63
2256,Desktop,5.7,55.47,76.2,Business,23-30,East,-4.54
2257,Hybrid Device,6.2,82.36,73.92,Engineering,Under 18,East,-2.76
2258,Laptop,5.7,55.23,72.15,Business,23-30,North,2.63
2259,Smartphone,3.8,78.48,77.62,Medical,18-22,North,2.8
2260,Smartphone,4.7,66.68,74.61,Sciences,23-30,East,2.69
2261,Smartphone,4.8,83.46,70.48,Arts,Under 18,North,-1.04
2262,Desktop,6.7,63.85,72.19,Sciences,23-30,East,-2.85
2263,Hybrid Device,6.7,73.81,75.55,Sciences,18-22,South,-5.33
2264,Desktop,6.1,79.29,83.89,Medical,Under 18,West,-9.95
2265,Tablet,5.3,82.47,75.44,Medical,Under 18,South,1.47
2266,Smartphone,4.1,70.9,79.17,Medical,23-30,South,-5.85
2267,Tablet,5.6,78.85,77.94,Engineering,Under 18,West,-5.05
2268,Laptop,6.1,79.49,75.86,Business,Under 18,East,2.65
2269,Laptop,5.2,83.83,65.2,Arts,Under 18,East,-9.22
2270,Desktop,6.6,78.6,77.11,Medical,18-22,North,3.91
2271,Hybrid Device,6.5,79.96,65.62,Arts,Under 18,Central,-9.98
2272,Tablet,5.6,50.19,70.69,Arts,23-30,East,4.09
2273,Hybrid Device,5.4,52.61,71.45,Arts,23-30,West,-3.18
2274,Desktop,5.5,82.87,76.6,Medical,Under 18,Central,-8.47
2275,Laptop,5.6,52.12,78.33,Medical,23-30,West,0.11
2276,Hybrid Device,6.0,73.2,73.3,Business,Under 18,West,3.44
2277,Hybrid Device,5.3,55.76,83.2,Medical,23-30,West,-3.43
2278,Laptop,5.8,79.0,76.95,Medical,Under 18,Central,0.37
2279,Tablet,4.4,78.65,70.48,Arts,Under 18,South,4.69
2280,Laptop,5.5,74.34,77.83,Business,Under 18,West,-6.39
2281,Hybrid Device,6.4,64.15,76.64,Sciences,18-22,North,2.31
2282,Tablet,5.7,69.11,81.67,Medical,23-30,East,-5.57
2283,Tablet,4.0,84.03,78.0,Medical,Under 18,East,-3.6
2284,Laptop,6.1,61.06,76.58,Sciences,18-22,East,-5.77
2285,Hybrid Device,5.1,62.66,72.42,Arts,18-22,Central,-3.31
2286,Desktop,5.2,79.63,77.04,Business,Under 18,North,-9.92
2287,Hybrid Device,6.4,82.07,65.67,Arts,Under 18,North,-5.45
2288,Smartphone,4.5,81.87,72.43,Engineering,Under 18,North,-3.32
2289,Desktop,6.6,80.8,81.95,Medical,Under 18,North,-0.52
2290,Tablet,4.9,83.31,81.45,Engineering,Under 18,North,-0.44
2291,Desktop,6.7,55.43,82.74,Medical,23-30,South,-1.24
2292,Tablet,4.3,71.61,80.31,Engineering,Under 18,North,-5.6
2293,Tablet,4.5,79.23,74.36,Sciences,Under 18,North,4.21
2294,Desktop,5.3,70.56,78.05,Medical,23-30,Central,-4.12
2295,Tablet,5.6,71.64,81.78,Medical,18-22,Central,-6.75
2296,Tablet,4.5,74.07,79.12,Engineering,23-30,North,-1.68
2297,Smartphone,3.3,75.91,76.75,Business,18-22,South,1.23
2298,Hybrid Device,6.2,74.02,81.47,Engineering,18-22,North,-9.82
2299,Hybrid Device,5.2,51.51,78.67,Medical,23-30,North,-5.85
2300,Smartphone,3.1,71.62,75.4,Medical,Under 18,North,2.37
2301,Desktop,5.2,75.7,79.08,Business,18-22,West,-2.39
2302,Laptop,5.0,72.97,66.6,Arts,Under 18,South,-3.87
2303,Laptop,6.4,50.72,76.97,Business,23-30,East,3.96
2304,Laptop,6.1,78.22,73.73,Arts,18-22,North,-8.66
2305,Smartphone,3.4,83.36,78.1,Medical,Under 18,East,-0.77
2306,Smartphone,3.5,64.37,76.64,Sciences,18-22,South,-4.87
2307,Tablet,5.6,75.6,72.66,Sciences,18-22,North,-8.94
2308,Laptop,6.0,51.2,79.94,Engineering,23-30,East,-6.79
2309,Desktop,6.4,74.28,70.7,Business,Under 18,East,-0.58
2310,Desktop,5.9,79.36,76.55,Business,Under 18,South,-9.58
2311,Laptop,5.5,75.26,75.42,Sciences,18-22,North,-1.12
2312,Laptop,6.9,70.16,69.91,Arts,Under 18,West,4.35
2313,Laptop,6.1,66.52,76.87,Business,18-22,South,1.93
2314,Smartphone,3.3,55.36,74.23,Arts,23-30,West,-4.82
2315,Smartphone,3.8,74.97,72.34,Arts,23-30,North,-7.93
2316,Smartphone,3.7,80.06,74.61,Arts,Under 18,East,-3.02
2317,Hybrid Device,5.4,60.14,69.49,Arts,23-30,South,-4.11
2318,Desktop,6.9,51.89,77.28,Engineering,23-30,South,4.58
2319,Desktop,6.8,78.98,74.64,Engineering,Under 18,South,4.85
2320,Tablet,4.4,72.83,77.88,Sciences,18-22,Central,-3.84
2321,Smartphone,3.7,70.41,72.55,Engineering,23-30,North,-7.77
2322,Hybrid Device,6.5,74.33,73.59,Business,Under 18,Central,3.66
2323,Hybrid Device,5.4,84.72,74.98,Engineering,Under 18,South,1.9
2324,Desktop,6.2,76.59,73.87,Business,Under 18,South,-2.33
2325,Smartphone,4.4,57.4,79.18,Business,23-30,West,-4.52
2326,Tablet,5.3,58.71,68.68,Arts,23-30,Central,-3.28
2327,Smartphone,4.4,70.39,77.34,Sciences,18-22,East,3.53
2328,Laptop,6.4,78.73,69.23,Arts,18-22,North,-7.23
2329,Smartphone,4.9,74.7,73.55,Arts,18-22,East,2.1
2330,Laptop,5.7,71.54,77.22,Engineering,18-22,East,-9.73
2331,Laptop,6.8,63.26,75.11,Engineering,18-22,North,3.81
2332,Tablet,4.0,62.99,74.49,Business,18-22,South,-2.5
2333,Desktop,5.6,77.53,76.24,Engineering,Under 18,West,-6.6
2334,Smartphone,3.1,74.57,74.6,Engineering,18-22,South,-9.96
2335,Laptop,6.3,68.78,77.9,Medical,23-30,South,-1.61
2336,Smartphone,3.2,64.52,71.86,Business,18-22,Central,-6.33
2337,Desktop,6.7,52.5,73.36,Business,23-30,East,-0.53
2338,Desktop,6.3,67.69,81.24,Medical,18-22,East,-5.78
2339,Hybrid Device,5.1,83.77,73.87,Business,Under 18,East,-8.68
2340,Desktop,6.4,78.18,75.7,Sciences,Under 18,West,-2.42
2341,Tablet,5.7,58.0,77.9,Sciences,23-30,West,-1.53
2342,Laptop,6.3,66.47,78.77,Medical,18-22,West,-3.21
2343,Hybrid Device,5.1,71.98,76.63,Engineering,Under 18,North,-3.13
2344,Tablet,5.7,77.1,71.31,Sciences,Under 18,West,-1.16
2345,Smartphone,4.5,75.83,78.92,Medical,18-22,Central,-2.1
2346,Laptop,5.8,74.21,75.81,Sciences,23-30,Central,-8.01
2347,Desktop,5.7,62.54,67.17,Arts,23-30,South,-7.04
2348,Laptop,6.0,54.18,76.82,Medical,23-30,South,-7.87
2349,Smartphone,4.7,80.24,73.76,Business,Under 18,South,0.4
2350,Hybrid Device,5.5,75.14,76.55,Sciences,18-22,South,-2.07
2351,Hybrid Device,5.2,71.08,76.24,Business,Under 18,Central,-3.55
2352,Hybrid Device,6.7,82.75,84.58,Medical,Under 18,South,1.98
2353,Desktop,5.1,82.44,77.24,Sciences,Under 18,Central,-5.11
2354,Tablet,5.8,77.09,71.51,Business,Under 18,West,-1.48
2355,Tablet,4.6,71.21,72.43,Engineering,18-22,West,-8.88
2356,Laptop,6.0,80.7,75.99,Engineering,Under 18,North,1.17
2357,Desktop,5.3,80.15,70.22,Arts,Under 18,South,0.43
2358,Hybrid Device,6.8,50.41,80.16,Medical,23-30,West,2.04
2359,Hybrid Device,6.5,71.84,71.34,Business,Under 18,West,3.27
2360,Smartphone,4.8,63.25,66.25,Arts,18-22,East,1.37
2361,Smartphone,4.4,81.34,75.47,Medical,Under 18,East,2.67
2362,Hybrid Device,5.4,68.8,80.51,Engineering,18-22,Central,-4.82
2363,Hybrid Device,5.6,70.91,79.48,Business,18-22,North,-4.85
2364,Desktop,6.0,75.45,70.93,Sciences,18-22,East,4.16
2365,Tablet,5.2,58.52,74.13,Engineering,23-30,North,3.72
2366,Smartphone,4.9,68.72,70.72,Sciences,23-30,West,-1.77
2367,Tablet,4.8,76.63,77.02,Sciences,Under 18,Central,-4.5
2368,Desktop,6.4,75.66,79.59,Business,Under 18,North,2.99
2369,Hybrid Device,6.9,75.0,72.62,Business,Under 18,East,-5.15
2370,Tablet,4.3,79.3,72.43,Sciences,18-22,West,-7.7
2371,Hybrid Device,6.7,75.44,68.63,Arts,18-22,South,-0.41
2372,Hybrid Device,5.8,60.4,74.02,Sciences,18-22,West,-9.36
2373,Laptop,6.5,84.36,75.46,Sciences,Under 18,East,-4.31
2374,Tablet,4.6,81.63,75.04,Business,Under 18,East,2.11
2375,Tablet,4.7,72.24,84.51,Medical,Under 18,South,-5.57
2376,Hybrid Device,5.1,71.15,73.0,Engineering,Under 18,West,3.97
2377,Desktop,6.9,57.7,77.99,Business,23-30,North,4.34
2378,Laptop,6.6,65.6,68.34,Arts,23-30,North,2.24
2379,Hybrid Device,5.2,65.41,75.78,Engineering,23-30,West,4.81
2380,Smartphone,5.0,74.14,77.09,Business,Under 18,North,-2.04
2381,Smartphone,4.2,61.14,79.29,Business,23-30,West,-1.46
2382,Laptop,6.7,55.3,82.16,Medical,23-30,West,2.54
2383,Desktop,5.1,70.76,72.76,Arts,Under 18,East,-2.61
2384,Hybrid Device,5.8,62.92,72.51,Arts,23-30,Central,-3.9
2385,Tablet,5.3,75.2,73.21,Business,Under 18,East,-0.78
2386,Laptop,5.2,78.14,82.57,Medical,Under 18,North,-0.14
2387,Desktop,6.0,84.2,77.85,Business,Under 18,Central,1.26
2388,Tablet,4.9,62.87,74.27,Sciences,18-22,West,0.02
2389,Smartphone,3.4,70.03,74.29,Sciences,Under 18,North,1.19
2390,Smartphone,3.6,51.92,82.6,Medical,23-30,South,0.12
2391,Tablet,5.9,61.57,78.17,Business,23-30,North,-2.79
2392,Laptop,5.6,80.6,78.37,Medical,Under 18,Central,-7.98
2393,Smartphone,3.4,71.62,78.02,Business,18-22,Central,1.78
2394,Hybrid Device,6.1,69.9,78.14,Business,18-22,West,-9.54
2395,Tablet,5.3,67.08,71.87,Sciences,18-22,South,4.89
2396,Tablet,5.5,57.75,79.17,Engineering,23-30,West,2.43
2397,Smartphone,4.5,67.53,66.87,Arts,18-22,South,0.06
2398,Laptop,5.1,72.23,65.93,Arts,18-22,South,4.5
2399,Hybrid Device,5.8,72.52,80.75,Medical,Under 18,West,-0.81
2400,Laptop,6.5,75.43,74.09,Arts,18-22,North,-9.15
2401,Desktop,6.8,71.51,70.28,Sciences,18-22,East,-1.61
2402,Desktop,6.2,65.38,80.27,Engineering,18-22,South,-5.84
2403,Smartphone,3.1,77.52,75.06,Business,Under 18,Central,-4.46
2404,Smartphone,3.8,84.44,78.61,Business,Under 18,West,-3.11
2405,Smartphone,3.1,60.41,76.75,Sciences,18-22,North,1.62
2406,Desktop,6.5,54.99,73.75,Arts,23-30,South,-2.46
2407,Laptop,5.1,61.21,77.69,Business,23-30,North,-2.88
2408,Laptop,5.4,79.58,73.43,Arts,Under 18,West,-5.47
2409,Smartphone,3.8,64.24,71.41,Sciences,18-22,Central,-1.9
2410,Hybrid Device,5.9,73.29,73.04,Business,23-30,South,-6.27
2411,Laptop,5.8,72.85,77.42,Medical,18-22,South,-6.09
2412,Desktop,5.9,83.16,79.42,Engineering,Under 18,North,1.36
2413,Tablet,5.4,58.23,66.54,Arts,23-30,West,-4.86
2414,Tablet,4.7,82.43,66.82,Arts,Under 18,East,-9.23
2415,Tablet,5.1,67.56,73.79,Arts,18-22,South,-4.84
2416,Hybrid Device,5.6,73.79,72.06,Arts,Under 18,Central,-0.42
2417,Smartphone,3.7,83.67,77.0,Sciences,Under 18,South,2.21
2418,Desktop,6.2,71.38,71.11,Sciences,Under 18,South,4.43
2419,Hybrid Device,6.0,84.14,73.19,Sciences,Under 18,East,1.19
2420,Desktop,6.4,61.46,72.27,Sciences,23-30,East,-3.57
2421,Desktop,6.1,79.85,70.1,Business,18-22,West,-5.51
2422,Smartphone,4.6,63.49,72.28,Sciences,23-30,South,-8.06
2423,Tablet,4.9,75.15,73.8,Business,18-22,South,-0.58
2424,Smartphone,4.0,60.14,75.92,Medical,18-22,North,-2.35
2425,Hybrid Device,6.3,69.93,74.53,Sciences,18-22,North,0.17
2426,Hybrid Device,5.4,74.75,78.83,Medical,18-22,Central,-6.44
2427,Hybrid Device,5.8,75.66,70.37,Sciences,18-22,Central,-5.15
2428,Smartphone,4.2,53.95,82.04,Medical,23-30,North,-5.62
2429,Desktop,5.1,68.38,79.29,Engineering,18-22,Central,1.96
2430,Desktop,5.9,76.29,83.34,Medical,Under 18,South,-7.43
2431,Laptop,6.2,52.59,74.86,Business,23-30,East,-0.87
2432,Hybrid Device,6.9,61.08,74.69,Arts,23-30,South,-9.23
2433,Desktop,6.8,76.14,84.14,Medical,18-22,North,-1.76
2434,Laptop,5.6,74.5,70.51,Arts,Under 18,West,-9.04
2435,Desktop,6.0,76.49,76.45,Engineering,Under 18,West,-7.36
2436,Hybrid Device,5.1,79.22,72.03,Engineering,18-22,North,-8.3
2437,Tablet,4.5,60.63,77.11,Business,18-22,South,-4.8
2438,Hybrid Device,6.5,78.87,75.65,Business,Under 18,Central,-4.84
2439,Smartphone,3.2,68.59,84.38,Medical,23-30,Central,2.4
2440,Desktop,5.5,69.02,74.75,Sciences,23-30,West,-6.61
2441,Desktop,6.9,74.32,81.93,Engineering,18-22,North,-8.7
2442,Smartphone,4.6,68.16,73.54,Arts,23-30,North,-0.95
2443,Smartphone,4.6,51.48,77.63,Sciences,23-30,East,0.31
2444,Tablet,5.7,78.01,75.28,Engineering,Under 18,West,-5.58
2445,Desktop,6.5,69.57,76.49,Medical,23-30,North,-0.96
2446,Desktop,5.2,71.41,79.97,Engineering,Under 18,East,1.64
2447,Tablet,5.0,60.24,77.86,Business,18-22,Central,-4.79
2448,Laptop,5.9,76.29,67.11,Arts,18-22,West,-2.12
2449,Tablet,4.6,80.68,72.65,Arts,Under 18,West,-7.8
2450,Hybrid Device,6.7,76.18,75.82,Business,Under 18,North,-9.65
2451,Desktop,5.9,78.81,70.88,Sciences,18-22,North,4.72
2452,Smartphone,3.1,81.5,75.02,Business,Under 18,South,-5.5
2453,Hybrid Device,5.5,79.36,74.31,Arts,18-22,Central,-5.82
2454,Desktop,5.5,78.59,80.06,Medical,18-22,Central,4.6
2455,Tablet,5.8,69.63,76.31,Sciences,18-22,East,0.92
2456,Hybrid Device,6.3,75.09,72.29,Engineering,18-22,East,-1.22
2457,Desktop,6.1,73.38,82.28,Medical,18-22,South,0.49
2458,Laptop,6.0,76.23,77.57,Sciences,18-22,Central,0.65
2459,Laptop,6.3,69.69,70.0,Arts,23-30,East,1.45
2460,Smartphone,4.5,53.83,68.38,Arts,23-30,Central,-8.99
2461,Desktop,6.1,64.67,81.47,Medical,18-22,Central,-3.81
2462,Laptop,6.9,56.64,77.33,Sciences,23-30,East,-5.57
2463,Tablet,6.0,82.28,73.77,Engineering,Under 18,North,-8.94
2464,Desktop,7.0,82.16,76.04,Engineering,Under 18,North,-3.81
2465,Tablet,5.3,69.91,71.56,Business,18-22,East,-0.76
2466,Tablet,5.9,64.52,79.97,Medical,23-30,South,-7.32
2467,Laptop,5.8,82.4,74.32,Sciences,Under 18,West,-5.42
2468,Desktop,6.7,74.69,84.44,Medical,Under 18,Central,-0.41
2469,Hybrid Device,6.8,70.75,76.13,Engineering,Under 18,West,-1.31
2470,Laptop,6.8,77.24,74.54,Sciences,Under 18,East,3.03
2471,Laptop,6.7,72.84,73.85,Arts,23-30,Central,1.87
2472,Desktop,5.8,81.86,68.21,Arts,Under 18,West,4.48
2473,Desktop,5.3,75.5,75.39,Sciences,Under 18,North,-1.04
2474,Tablet,4.7,70.97,82.57,Medical,Under 18,South,0.48
2475,Desktop,6.5,72.74,78.31,Medical,18-22,West,2.91
2476,Tablet,4.5,82.52,66.64,Arts,Under 18,South,2.6
2477,Laptop,6.0,79.97,70.03,Arts,Under 18,North,0.78
2478,Smartphone,4.1,60.63,75.57,Engineering,23-30,West,-2.5
2479,Hybrid Device,6.2,71.85,72.13,Sciences,Under 18,East,-5.9
2480,Laptop,6.9,83.66,84.73,Medical,Under 18,Central,3.16
2481,Desktop,6.3,74.14,77.02,Engineering,Under 18,North,1.65
2482,Hybrid Device,6.6,64.49,83.56,Medical,18-22,South,2.57
2483,Smartphone,4.2,70.4,66.95,Arts,23-30,South,-7.89
2484,Smartphone,4.7,74.53,77.52,Sciences,23-30,North,-5.28
2485,Tablet,4.5,73.2,77.94,Business,18-22,East,-3.63
2486,Hybrid Device,5.4,72.5,76.47,Sciences,18-22,East,2.58
2487,Tablet,5.9,57.99,73.9,Business,23-30,South,3.39
2488,Laptop,6.4,70.31,76.86,Engineering,Under 18,North,-5.73
2489,Hybrid Device,6.3,54.79,75.93,Business,23-30,North,0.3
2490,Laptop,5.9,71.69,77.9,Business,18-22,Central,-8.83
2491,Tablet,4.8,72.27,80.49,Engineering,Under 18,South,-3.86
2492,Hybrid Device,6.1,72.1,70.62,Sciences,23-30,East,-2.7
2493,Tablet,4.2,72.82,81.04,Engineering,Under 18,West,1.48
2494,Hybrid Device,5.9,77.83,74.37,Arts,Under 18,East,3.38
2495,Tablet,4.9,70.24,70.93,Arts,18-22,East,-4.94
2496,Smartphone,4.1,65.1,71.87,Business,23-30,West,-2.08
2497,Tablet,5.3,66.55,80.18,Engineering,18-22,South,-0.29
2498,Smartphone,4.9,71.84,77.49,Engineering,23-30,Central,-5.07
2499,Tablet,5.3,61.11,80.17,Engineering,23-30,East,4.78
2500,Hybrid Device,6.8,80.5,76.52,Sciences,Under 18,East,3.14
2501,Hybrid Device,6.1,79.54,75.87,Medical,Under 18,South,-5.55
2502,Hybrid Device,6.3,71.76,81.07,Medical,Under 18,South,-2.38
2503,Desktop,5.1,72.45,79.83,Medical,18-22,North,-6.54
2504,Laptop,5.3,78.26,77.57,Sciences,Under 18,South,-2.28
2505,Hybrid Device,6.2,77.97,74.97,Engineering,18-22,South,0.25
2506,Smartphone,3.8,83.21,77.06,Medical,Under 18,East,-8.72
2507,Hybrid Device,6.6,63.02,80.97,Engineering,18-22,Central,3.05
2508,Desktop,6.1,52.04,71.49,Business,23-30,East,-1.09
2509,Smartphone,4.8,65.89,81.87,Medical,18-22,South,4.84
2510,Desktop,6.9,79.73,73.0,Business,18-22,North,-9.62
2511,Smartphone,3.3,60.43,74.54,Sciences,18-22,Central,2.47
2512,Tablet,4.8,66.82,71.16,Arts,23-30,North,1.88
2513,Laptop,6.3,72.17,73.34,Sciences,18-22,West,-8.01
2514,Laptop,5.6,66.16,77.8,Sciences,23-30,North,-4.97
2515,Desktop,5.5,73.27,71.05,Sciences,Under 18,North,3.27
2516,Laptop,6.6,73.4,78.91,Medical,Under 18,South,-2.22
2517,Desktop,7.0,60.77,74.3,Business,23-30,South,-3.98
2518,Desktop,6.5,61.92,81.31,Medical,18-22,South,3.58
2519,Desktop,6.0,71.12,69.07,Arts,Under 18,South,-8.6
2520,Laptop,5.9,61.77,70.78,Sciences,18-22,South,-2.9
2521,Desktop,6.1,71.46,81.47,Engineering,18-22,North,-0.21
2522,Laptop,5.9,59.94,69.16,Arts,23-30,West,-0.87
2523,Desktop,6.0,74.4,73.43,Business,Under 18,South,-6.04
2524,Hybrid Device,5.4,57.9,69.47,Arts,23-30,West,-1.55
2525,Desktop,6.8,55.18,77.17,Medical,23-30,West,0.63
2526,Smartphone,4.5,60.29,73.0,Engineering,23-30,East,-1.23
2527,Desktop,6.4,55.08,76.49,Medical,23-30,East,0.27
2528,Tablet,5.9,73.96,71.33,Sciences,18-22,Central,-6.16
2529,Desktop,5.6,71.86,71.58,Sciences,Under 18,East,2.49
2530,Smartphone,3.2,84.22,69.2,Arts,Under 18,South,-3.25
2531,Smartphone,4.7,71.35,74.99,Sciences,Under 18,West,4.81
2532,Laptop,7.0,78.87,75.03,Sciences,18-22,Central,-9.65
2533,Hybrid Device,6.2,76.67,70.0,Business,18-22,East,-4.3
2534,Desktop,5.1,67.02,79.21,Business,23-30,North,-7.29
2535,Laptop,6.6,72.81,83.23,Medical,23-30,Central,-1.67
2536,Hybrid Device,5.1,53.48,84.64,Medical,23-30,South,-6.35
2537,Desktop,6.1,54.41,73.6,Business,23-30,West,1.06
2538,Tablet,4.6,73.78,71.65,Arts,Under 18,South,3.23
2539,Desktop,6.8,56.12,71.68,Business,23-30,South,-6.84
2540,Smartphone,3.9,66.22,83.17,Medical,18-22,North,-7.59
2541,Smartphone,4.8,71.51,73.61,Engineering,18-22,North,3.13
2542,Tablet,4.6,60.56,72.61,Sciences,18-22,West,-4.58
2543,Laptop,5.8,59.56,76.91,Engineering,23-30,East,-3.48
2544,Hybrid Device,6.9,73.7,77.95,Engineering,Under 18,South,-6.69
2545,Desktop,5.4,79.1,74.48,Sciences,Under 18,East,-3.62
2546,Smartphone,4.2,74.63,71.02,Business,23-30,West,-6.53
2547,Laptop,5.8,62.94,69.22,Arts,23-30,South,-0.01
2548,Tablet,5.5,68.51,81.23,Engineering,18-22,East,-2.52
2549,Smartphone,3.3,67.36,73.72,Arts,18-22,South,1.82
2550,Tablet,4.9,81.77,80.91,Medical,Under 18,North,-5.31
2551,Desktop,6.4,61.44,77.72,Engineering,18-22,North,-2.42
2552,Hybrid Device,5.8,79.2,76.12,Medical,18-22,Central,-6.11
2553,Smartphone,3.1,60.45,72.0,Business,23-30,West,4.02
2554,Smartphone,4.4,74.71,74.53,Engineering,Under 18,East,-2.17
2555,Desktop,6.0,74.35,79.88,Medical,23-30,South,-7.4
2556,Laptop,5.0,84.04,82.31,Medical,Under 18,Central,-5.91
